#   T1  T2  T3  T4  T5  T6  T7  T8  t
	62.51	68.66	67.38	60.42	70.42	71.74	64.08	44.25	714.0000
	62.57	67.97	66.53	60.45	70.15	70.70	64.00	44.34	716.0000
	62.59	67.27	65.69	60.43	69.81	69.71	63.85	44.42	718.0000
	62.57	66.58	64.86	60.36	69.43	68.79	63.64	44.51	720.0000
	62.51	65.92	64.08	60.26	69.01	67.94	63.39	44.60	722.0000
	62.43	65.30	63.34	60.12	68.58	67.16	63.08	44.69	724.0000
	62.32	64.70	62.64	59.96	68.13	66.42	62.74	44.78	726.0000
	62.19	64.14	61.98	59.78	67.68	65.74	62.38	44.85	728.0000
	62.05	63.60	61.36	59.58	67.22	65.11	62.00	44.95	730.0000
	61.89	63.10	60.79	59.37	66.76	64.51	61.61	45.02	732.0000
	61.73	62.63	60.25	59.16	66.30	63.95	61.22	45.10	734.0000
	61.55	62.18	59.74	58.94	65.85	63.43	60.81	45.17	736.0000
	61.38	61.76	59.27	58.71	65.39	62.93	60.41	45.25	738.0000
	61.20	61.37	58.83	58.49	64.94	62.45	60.00	45.32	740.0000
	61.01	60.99	58.42	58.26	64.51	62.00	59.61	45.38	742.0000
	60.83	60.64	58.03	58.04	64.08	61.57	59.22	45.45	744.0000
	60.64	60.31	57.67	57.80	63.66	61.16	58.84	45.51	746.0000
	60.45	60.00	57.34	57.58	63.25	60.77	58.47	45.57	748.0000
	60.26	59.70	57.02	57.36	62.85	60.40	58.11	45.62	750.0000
	60.07	59.42	56.72	57.14	62.45	60.04	57.75	45.67	752.0000
	59.89	59.15	56.44	56.92	62.07	59.70	57.41	45.72	754.0000
	59.70	58.90	56.17	56.70	61.68	59.37	57.08	45.76	756.0000
	59.51	58.65	55.92	56.49	61.32	59.06	56.76	45.80	758.0000
	59.33	58.42	55.68	56.28	60.96	58.75	56.45	45.83	760.0000
	59.15	58.21	55.46	56.08	60.62	58.46	56.16	45.86	762.0000
	58.97	57.99	55.25	55.87	60.27	58.18	55.86	45.90	764.0000
	58.79	57.79	55.05	55.67	59.95	57.90	55.59	45.91	766.0000
	58.62	57.59	54.86	55.48	59.63	57.64	55.32	45.93	768.0000
	58.44	57.42	54.67	55.29	59.32	57.39	55.06	45.95	770.0000
	58.27	57.24	54.50	55.10	59.02	57.14	54.82	45.96	772.0000
	58.10	57.07	54.33	54.92	58.72	56.91	54.58	45.97	774.0000
	57.94	56.91	54.18	54.74	58.43	56.67	54.35	45.98	776.0000
	57.77	56.75	54.03	54.56	58.15	56.46	54.13	45.98	778.0000
	57.61	56.60	53.89	54.39	57.89	56.25	53.92	45.98	780.0000
	57.45	56.45	53.75	54.22	57.62	56.04	53.71	45.98	782.0000
	57.30	56.31	53.62	54.05	57.37	55.84	53.52	45.97	784.0000
	57.14	56.17	53.49	53.89	57.12	55.65	53.33	45.97	786.0000
	56.99	56.04	53.37	53.73	56.88	55.46	53.14	45.96	788.0000
	56.84	55.92	53.26	53.58	56.65	55.28	52.97	45.95	790.0000
	56.69	55.79	53.15	53.42	56.42	55.11	52.80	45.94	792.0000
	56.55	55.66	53.04	53.28	56.20	54.94	52.64	45.92	794.0000
	56.40	55.55	52.93	53.13	55.98	54.77	52.48	45.91	796.0000
	56.26	55.44	52.84	52.99	55.77	54.62	52.33	45.89	798.0000
	56.13	55.33	52.74	52.85	55.57	54.46	52.19	45.87	800.0000
	55.99	55.22	52.65	52.72	55.38	54.32	52.05	45.85	802.0000
	55.85	55.12	52.56	52.58	55.19	54.17	51.92	45.83	804.0000
	55.72	55.06	52.54	52.45	55.00	54.27	51.79	45.81	806.0000
	55.59	55.24	52.82	52.32	54.86	55.00	51.67	45.79	808.0000
	55.47	55.69	53.42	52.21	54.85	56.11	51.58	45.76	810.0000
	55.38	56.34	54.24	52.14	54.98	57.33	51.56	45.74	812.0000
	55.32	57.08	55.16	52.11	55.23	58.56	51.61	45.72	814.0000
	55.31	57.87	56.13	52.13	55.58	59.72	51.74	45.69	816.0000
	55.35	58.66	57.09	52.20	55.99	60.81	51.95	45.67	818.0000
	55.42	59.44	58.03	52.32	56.45	61.82	52.22	45.64	820.0000
	55.54	60.20	58.92	52.49	56.95	62.76	52.54	45.61	822.0000
	55.68	60.91	59.77	52.69	57.46	63.63	52.91	45.59	824.0000
	55.85	61.59	60.57	52.91	57.99	64.44	53.32	45.56	826.0000
	56.05	62.25	61.32	53.16	58.52	65.20	53.75	45.54	828.0000
	56.26	62.86	62.03	53.42	59.06	65.91	54.20	45.51	830.0000
	56.48	63.45	62.69	53.69	59.59	66.57	54.67	45.49	832.0000
	56.71	63.99	63.30	53.97	60.12	67.20	55.14	45.48	834.0000
	56.95	64.51	63.88	54.25	60.65	67.79	55.62	45.45	836.0000
	57.20	65.00	64.42	54.55	61.17	68.35	56.10	45.44	838.0000
	57.44	65.47	64.92	54.84	61.68	68.87	56.57	45.43	840.0000
	57.69	65.91	65.40	55.14	62.18	69.38	57.04	45.42	842.0000
	57.95	66.33	65.85	55.43	62.68	69.86	57.50	45.41	844.0000
	58.20	66.72	66.26	55.73	63.17	70.32	57.95	45.41	846.0000
	58.46	67.10	66.65	56.01	63.64	70.75	58.40	45.41	848.0000
	58.72	67.45	67.02	56.30	64.10	71.18	58.83	45.42	850.0000
	58.96	67.79	67.36	56.58	64.56	71.59	59.25	45.42	852.0000
	59.22	68.12	67.69	56.86	65.00	71.97	59.65	45.44	854.0000
	59.47	68.43	68.01	57.14	65.44	72.35	60.05	45.45	856.0000
	59.72	68.73	68.30	57.42	65.86	72.70	60.44	45.48	858.0000
	59.96	69.01	68.57	57.69	66.27	73.06	60.81	45.50	860.0000
	60.21	69.29	68.84	57.94	66.66	73.38	61.17	45.53	862.0000
	60.45	69.54	69.09	58.21	67.05	73.71	61.52	45.56	864.0000
	60.69	69.79	69.32	58.46	67.43	74.02	61.85	45.60	866.0000
	60.92	70.04	69.55	58.72	67.80	74.32	62.18	45.64	868.0000
	61.15	70.27	69.76	58.96	68.16	74.61	62.49	45.68	870.0000
	61.39	70.49	69.97	59.20	68.51	74.89	62.79	45.72	872.0000
	61.61	70.70	70.16	59.43	68.85	75.16	63.08	45.77	874.0000
	61.84	70.91	70.35	59.66	69.18	75.43	63.36	45.83	876.0000
	62.05	71.11	70.53	59.88	69.51	75.68	63.64	45.88	878.0000
	62.27	71.31	70.70	60.10	69.82	75.92	63.90	45.94	880.0000
	62.49	71.49	70.87	60.33	70.13	76.17	64.15	45.99	882.0000
	62.70	71.67	71.04	60.54	70.42	76.39	64.40	46.05	884.0000
	62.91	71.85	71.19	60.75	70.70	76.61	64.64	46.12	886.0000
	63.11	72.02	71.33	60.95	70.98	76.83	64.86	46.19	888.0000
	63.31	72.18	71.47	61.15	71.25	77.03	65.08	46.26	890.0000
	63.51	72.34	71.61	61.34	71.51	77.24	65.29	46.33	892.0000
	63.70	72.49	71.75	61.53	71.77	77.44	65.49	46.40	894.0000
	63.90	72.65	71.88	61.72	72.02	77.62	65.69	46.46	896.0000
	64.09	72.79	72.00	61.90	72.26	77.81	65.87	46.54	898.0000
	64.28	72.94	72.12	62.08	72.50	77.98	66.05	46.61	900.0000
	64.46	73.08	72.24	62.26	72.72	78.16	66.23	46.69	902.0000
	64.64	73.21	72.35	62.43	72.94	78.33	66.40	46.77	904.0000
	64.82	73.33	72.44	62.60	73.16	78.41	66.57	46.84	906.0000
	64.99	73.28	72.32	62.77	73.35	77.98	66.73	46.93	908.0000
	65.16	72.98	71.90	62.92	73.46	77.10	66.87	47.01	910.0000
	65.30	72.46	71.23	63.05	73.43	76.03	66.95	47.09	912.0000
	65.42	71.83	70.44	63.13	73.28	74.92	66.98	47.17	914.0000
	65.49	71.14	69.59	63.17	73.03	73.84	66.92	47.25	916.0000
	65.52	70.43	68.73	63.16	72.71	72.82	66.80	47.34	918.0000
	65.50	69.73	67.89	63.10	72.33	71.86	66.60	47.42	920.0000
	65.45	69.05	67.07	63.00	71.92	70.97	66.35	47.50	922.0000
	65.37	68.40	66.30	62.87	71.49	70.15	66.05	47.57	924.0000
	65.26	67.78	65.57	62.71	71.04	69.39	65.72	47.65	926.0000
	65.13	67.19	64.89	62.53	70.57	68.68	65.36	47.73	928.0000
	64.98	66.64	64.25	62.34	70.11	68.02	64.98	47.81	930.0000
	64.82	66.11	63.65	62.13	69.63	67.39	64.58	47.88	932.0000
	64.65	65.62	63.09	61.91	69.16	66.82	64.17	47.96	934.0000
	64.47	65.16	62.56	61.68	68.69	66.26	63.76	48.03	936.0000
	64.28	64.71	62.08	61.45	68.23	65.74	63.35	48.10	938.0000
	64.09	64.30	61.61	61.22	67.78	65.25	62.94	48.16	940.0000
	63.90	63.91	61.19	60.98	67.33	64.78	62.53	48.23	942.0000
	63.71	63.54	60.78	60.75	66.89	64.34	62.13	48.28	944.0000
	63.51	63.20	60.40	60.51	66.45	63.91	61.73	48.34	946.0000
	63.31	62.87	60.05	60.28	66.02	63.51	61.35	48.39	948.0000
	63.12	62.56	59.72	60.05	65.61	63.12	60.97	48.43	950.0000
	62.92	62.26	59.40	59.82	65.20	62.75	60.61	48.48	952.0000
	62.72	61.98	59.11	59.59	64.81	62.40	60.26	48.52	954.0000
	62.52	61.70	58.83	59.37	64.42	62.05	59.91	48.56	956.0000
	62.33	61.45	58.57	59.15	64.04	61.72	59.58	48.59	958.0000
	62.14	61.21	58.32	58.92	63.67	61.40	59.26	48.62	960.0000
	61.95	60.97	58.08	58.71	63.31	61.10	58.96	48.65	962.0000
	61.76	60.75	57.86	58.50	62.96	60.80	58.66	48.67	964.0000
	61.57	60.54	57.64	58.29	62.61	60.51	58.37	48.69	966.0000
	61.39	60.34	57.44	58.09	62.28	60.24	58.09	48.71	968.0000
	61.20	60.14	57.25	57.89	61.96	59.97	57.82	48.72	970.0000
	61.02	59.95	57.06	57.69	61.65	59.72	57.56	48.72	972.0000
	60.84	59.77	56.89	57.50	61.34	59.47	57.31	48.73	974.0000
	60.67	59.59	56.72	57.31	61.04	59.24	57.07	48.73	976.0000
	60.49	59.43	56.56	57.12	60.75	59.01	56.84	48.73	978.0000
	60.32	59.27	56.41	56.94	60.47	58.78	56.61	48.72	980.0000
	60.16	59.11	56.26	56.76	60.19	58.56	56.40	48.71	982.0000
	59.99	58.96	56.13	56.59	59.92	58.35	56.20	48.71	984.0000
	59.82	58.81	55.99	56.42	59.67	58.15	56.00	48.70	986.0000
	59.66	58.67	55.86	56.25	59.42	57.95	55.81	48.68	988.0000
	59.50	58.53	55.73	56.09	59.17	57.76	55.62	48.67	990.0000
	59.34	58.40	55.61	55.92	58.93	57.58	55.44	48.65	992.0000
	59.19	58.27	55.50	55.76	58.70	57.40	55.27	48.63	994.0000
	59.04	58.14	55.38	55.60	58.48	57.23	55.11	48.61	996.0000
	58.89	58.02	55.27	55.45	58.26	57.06	54.95	48.58	998.0000
	58.74	57.90	55.17	55.31	58.05	56.90	54.79	48.55	1000.0000
	58.60	57.78	55.06	55.16	57.84	56.73	54.64	48.52	1002.0000
	58.45	57.66	54.97	55.02	57.64	56.58	54.50	48.50	1004.0000
	58.31	57.56	54.88	54.88	57.44	56.48	54.37	48.48	1006.0000
	58.17	57.60	54.98	54.74	57.27	56.90	54.24	48.45	1008.0000
	58.04	57.92	55.43	54.62	57.18	57.85	54.12	48.42	1010.0000
	57.92	58.48	56.16	54.51	57.23	59.05	54.06	48.39	1012.0000
	57.84	59.18	57.05	54.45	57.41	60.28	54.07	48.36	1014.0000
	57.80	59.94	57.99	54.45	57.72	61.47	54.15	48.32	1016.0000
	57.80	60.74	58.97	54.50	58.10	62.61	54.31	48.29	1018.0000
	57.86	61.52	59.91	54.59	58.53	63.66	54.55	48.26	1020.0000
	57.95	62.29	60.83	54.73	59.02	64.63	54.85	48.23	1022.0000
	58.07	63.03	61.69	54.91	59.51	65.53	55.19	48.20	1024.0000
	58.23	63.72	62.52	55.12	60.04	66.36	55.58	48.17	1026.0000
	58.40	64.38	63.29	55.35	60.56	67.15	55.99	48.14	1028.0000
	58.59	65.01	64.01	55.60	61.09	67.87	56.44	48.11	1030.0000
	58.81	65.60	64.69	55.86	61.62	68.55	56.90	48.08	1032.0000
	59.03	66.16	65.32	56.13	62.15	69.18	57.36	48.05	1034.0000
	59.26	66.69	65.91	56.41	62.66	69.78	57.84	48.03	1036.0000
	59.50	67.18	66.46	56.70	63.19	70.35	58.31	48.01	1038.0000
	59.73	67.65	66.98	56.99	63.70	70.89	58.78	47.99	1040.0000
	59.98	68.10	67.46	57.28	64.20	71.40	59.25	47.97	1042.0000
	60.23	68.52	67.91	57.56	64.69	71.88	59.71	47.96	1044.0000
	60.48	68.92	68.34	57.85	65.18	72.35	60.16	47.95	1046.0000
	60.73	69.30	68.73	58.13	65.65	72.79	60.60	47.94	1048.0000
	60.98	69.66	69.11	58.42	66.11	73.21	61.03	47.94	1050.0000
	61.23	70.00	69.45	58.70	66.57	73.61	61.46	47.94	1052.0000
	61.47	70.33	69.78	58.98	67.01	74.00	61.86	47.94	1054.0000
	61.72	70.64	70.10	59.26	67.44	74.38	62.26	47.95	1056.0000
	61.96	70.94	70.39	59.52	67.86	74.74	62.64	47.97	1058.0000
	62.21	71.22	70.67	59.79	68.27	75.09	63.02	47.98	1060.0000
	62.44	71.49	70.93	60.04	68.67	75.42	63.38	48.01	1062.0000
	62.68	71.75	71.18	60.30	69.06	75.74	63.73	48.03	1064.0000
	62.91	72.00	71.40	60.54	69.44	76.05	64.06	48.06	1066.0000
	63.14	72.23	71.64	60.79	69.80	76.35	64.39	48.10	1068.0000
	63.37	72.46	71.85	61.03	70.15	76.64	64.70	48.13	1070.0000
	63.59	72.68	72.05	61.27	70.51	76.92	65.00	48.17	1072.0000
	63.81	72.90	72.24	61.50	70.84	77.19	65.30	48.21	1074.0000
	64.03	73.10	72.44	61.73	71.17	77.45	65.57	48.26	1076.0000
	64.25	73.29	72.61	61.95	71.49	77.70	65.84	48.30	1078.0000
	64.46	73.48	72.78	62.17	71.81	77.94	66.10	48.35	1080.0000
	64.67	73.66	72.95	62.38	72.10	78.17	66.36	48.40	1082.0000
	64.88	73.84	73.11	62.59	72.39	78.40	66.60	48.46	1084.0000
	65.08	74.01	73.26	62.80	72.68	78.63	66.84	48.52	1086.0000
	65.28	74.18	73.40	63.00	72.97	78.84	67.06	48.58	1088.0000
	65.48	74.34	73.54	63.19	73.23	79.04	67.27	48.64	1090.0000
	65.67	74.50	73.68	63.39	73.50	79.24	67.49	48.70	1092.0000
	65.86	74.64	73.80	63.57	73.74	79.43	67.69	48.77	1094.0000
	66.04	74.79	73.93	63.75	73.99	79.62	67.88	48.83	1096.0000
	66.23	74.93	74.05	63.93	74.23	79.80	68.07	48.90	1098.0000
	66.42	75.07	74.16	64.10	74.46	79.97	68.25	48.97	1100.0000
	66.59	75.20	74.27	64.27	74.69	80.15	68.42	49.04	1102.0000
	66.77	75.34	74.39	64.44	74.91	80.31	68.59	49.12	1104.0000
